GMT Time,Loss of Load Probability - Latest - GB (),Actual Total Load - GB (MW),Demand Outturn (ITSDO) - GB (MW)
2018-04-19T07:30:00,0,38504,33237
2018-04-19T08:00:00,0,38853,33072
2018-04-19T08:30:00,0,38975,32567
2018-04-19T09:00:00,0,39080,31994
2018-04-19T09:30:00,0,39319,31430
2018-04-19T10:00:00,0,38598,30994
2018-04-19T10:30:00,0,39758,30784
2018-04-19T11:00:00,0,39854,30529
2018-04-19T11:30:00,0,39837,30341
2018-04-19T12:00:00,0,39575,30088
2018-04-19T12:30:00,0,39249,29873
2018-04-19T13:00:00,0,39046,29906
2018-04-19T13:30:00,0,38510,29907
2018-04-19T14:00:00,0,38231,30047
2018-04-19T14:30:00,0,38373,30829
2018-04-19T15:00:00,0,38717,31974
2018-04-19T15:30:00,0,38960,33047
2018-04-19T16:00:00,0,38985,33971
2018-04-19T16:30:00,0,38715,34652
2018-04-19T17:00:00,0,38397,35215
2018-04-19T17:30:00,0,38018,35583
2018-04-19T18:00:00,0,37351,35523
2018-04-19T18:30:00,0,37034,35744
2018-04-19T19:00:00,0,37072,35933
2018-04-19T19:30:00,0,37646,36477
2018-04-19T20:00:00,0,36759,35672
2018-04-19T20:30:00,0,35249,34137
2018-04-19T21:00:00,0,33486,32328
2018-04-19T21:30:00,0,31819,30123
2018-04-19T22:00:00,0,30013,27843
2018-04-19T22:30:00,0,28257,26624
2018-04-19T23:00:00,0,26922,25755
2018-04-19T23:30:00,0,25652,25473
2018-04-20T00:00:00,0,25397,25159
2018-04-20T00:30:00,0,25398,25099
2018-04-20T01:00:00,0,25132,24742
2018-04-20T01:30:00,0,24855,24444
2018-04-20T02:00:00,0,24429,24098
2018-04-20T02:30:00,0,24391,24095
2018-04-20T03:00:00,0,24411,24099
2018-04-20T03:30:00,0,24467,24126
2018-04-20T04:00:00,0,25130,24641
2018-04-20T04:30:00,0,26128,25645
2018-04-20T05:00:00,0,29262,27194
2018-04-20T05:30:00,0,32555,29255
2018-04-20T06:00:00,0,35638,32273
2018-04-20T06:30:00,0,37373,33812
2018-04-20T07:00:00,0,38320,34264
2018-04-20T07:30:00,0,38438,33830
2018-04-20T08:00:00,0,38916,33473
2018-04-20T08:30:00,0,38963,32765
2018-04-20T09:00:00,0,38977,32164
2018-04-20T09:30:00,0,39169,31526
2018-04-20T10:00:00,0,39074,30573
2018-04-20T10:30:00,0,39557,29860
2018-04-20T11:00:00,0,39783,29249
2018-04-20T11:30:00,0,39524,28482
2018-04-20T12:00:00,0,39269,27971
2018-04-20T12:30:00,0,38650,27484
2018-04-20T13:00:00,0,38188,27375
2018-04-20T13:30:00,0,37385,27324
2018-04-20T14:00:00,0,36759,27258
2018-04-20T14:30:00,0,36620,27988
2018-04-20T15:00:00,0,36949,29048
2018-04-20T15:30:00,0,37182,30192
2018-04-20T16:00:00,0,37521,31256
2018-04-20T16:30:00,0,37334,31963
2018-04-20T17:00:00,0,36891,32458
2018-04-20T17:30:00,0,36549,33062
2018-04-20T18:00:00,0,35823,33247
2018-04-20T18:30:00,0,35132,33430
2018-04-20T19:00:00,0,35060,33624
2018-04-20T19:30:00,0,35463,34466
2018-04-20T20:00:00,0,34131,33627
2018-04-20T20:30:00,0,32835,32176
2018-04-20T21:00:00,0,31716,30793
2018-04-20T21:30:00,0,30367,28984
2018-04-20T22:00:00,0,28863,27173
2018-04-20T22:30:00,0,27602,25715
2018-04-20T23:00:00,0,25554,25230
2018-04-20T23:30:00,0,24237,25043
2018-04-21T00:00:00,0,23904,24948
2018-04-21T00:30:00,0,23927,24787
2018-04-21T01:00:00,0,24006,24273
2018-04-21T01:30:00,0,23694,23872
2018-04-21T02:00:00,0,23344,23576
2018-04-21T02:30:00,0,23149,23330
2018-04-21T03:00:00,0,23233,23264
2018-04-21T03:30:00,0,23148,23241
2018-04-21T04:00:00,0,23663,23413
2018-04-21T04:30:00,0,23623,23515
2018-04-21T05:00:00,0,24129,24214
2018-04-21T05:30:00,0,26275,24390
2018-04-21T06:00:00,0,29136,25543
2018-04-21T06:30:00,0,30865,26605
2018-04-21T07:00:00,0,32733,27798
2018-04-21T07:30:00,0,33818,28215
2018-04-21T08:00:00,0,34603,28427
2018-04-21T08:30:00,0,34988,28229
2018-04-21T09:00:00,0,35193,27789
2018-04-21T09:30:00,0,35222,27369
2018-04-21T10:00:00,0,35350,26889
2018-04-21T10:30:00,0,35360,26413
2018-04-21T11:00:00,0,34902,25825
2018-04-21T11:30:00,0,34477,25321
2018-04-21T12:00:00,0,33201,24817
2018-04-21T12:30:00,0,32643,24423
2018-04-21T13:00:00,0,32219,24137
2018-04-21T13:30:00,0,32380,24176
2018-04-21T14:00:00,0,31586,24524
2018-04-21T14:30:00,0,31567,25175
2018-04-21T15:00:00,0,32461,26012
2018-04-21T15:30:00,0,33001,27129
2018-04-21T16:00:00,0,34027,28155
2018-04-21T16:30:00,0,33896,28535
2018-04-21T17:00:00,0,33720,29274
2018-04-21T17:30:00,0,32967,29383
2018-04-21T18:00:00,0,32610,29733
2018-04-21T18:30:00,0,32522,29800
2018-04-21T19:00:00,0,32669,29993
2018-04-21T19:30:00,0,33062,30454
2018-04-21T20:00:00,0,32467,30062
2018-04-21T20:30:00,0,31736,29034
2018-04-21T21:00:00,0,30713,27721
2018-04-21T21:30:00,0,29309,26201
2018-04-21T22:00:00,0,27663,24460
2018-04-21T22:30:00,0,26612,23320
2018-04-21T23:00:00,0,24967,22523
2018-04-21T23:30:00,0,24130,21923
2018-04-22T00:00:00,0,23508,21698
2018-04-22T00:30:00,0,22751,22178
2018-04-22T01:00:00,0,22441,22277
2018-04-22T01:30:00,0,21975,21787
2018-04-22T02:00:00,0,21505,21331
2018-04-22T02:30:00,0,21587,20696
2018-04-22T03:00:00,0,21017,20612
2018-04-22T03:30:00,0,21026,20548
2018-04-22T04:00:00,0,21337,20810
2018-04-22T04:30:00,0,20985,20820
2018-04-22T05:00:00,0,21559,21166
2018-04-22T05:30:00,0,22432,21786
2018-04-22T06:00:00,0,24816,22160
2018-04-22T06:30:00,0,24724,22370
2018-04-22T07:00:00,0,28371,23301
2018-04-22T07:30:00,0,29372,24052
2018-04-22T08:00:00,0,31373,24755
2018-04-22T08:30:00,0,32414,25134
2018-04-22T09:00:00,0,32856,25364
2018-04-22T09:30:00,0,32929,25103
2018-04-22T10:00:00,0,33564,25218
2018-04-22T10:30:00,0,34179,25274
2018-04-22T11:00:00,0,34510,25269
2018-04-22T11:30:00,0,34689,25415
2018-04-22T12:00:00,0,34344,25282
2018-04-22T12:30:00,0,33740,24789
2018-04-22T13:00:00,0,33324,24569
2018-04-22T13:30:00,0,32840,24466
2018-04-22T14:00:00,0,32715,24691
2018-04-22T14:30:00,0,32691,25115
2018-04-22T15:00:00,0,33516,25929
2018-04-22T15:30:00,0,34319,26830
2018-04-22T16:00:00,0,34812,27654
2018-04-22T16:30:00,0,34861,28124
2018-04-22T17:00:00,0,34690,28530
2018-04-22T17:30:00,0,34410,29037
2018-04-22T18:00:00,0,34251,29536
2018-04-22T18:30:00,0,33717,29585
2018-04-22T19:00:00,0,33939,30048
2018-04-22T19:30:00,0,34452,30517
2018-04-22T20:00:00,0,34209,30203
2018-04-22T20:30:00,0,32626,28786
2018-04-22T21:00:00,0,31026,27193
2018-04-22T21:30:00,0,29138,25226
2018-04-22T22:00:00,0,27091,23410
2018-04-22T22:30:00,0,25463,21891
2018-04-22T23:00:00,0,23463,21543
2018-04-22T23:30:00,0,21996,21428
2018-04-23T00:00:00,0,21651,21581
2018-04-23T00:30:00,0,21669,21644
2018-04-23T01:00:00,0,21598,21558
2018-04-23T01:30:00,0,21380,21506
2018-04-23T02:00:00,0,20687,21284
2018-04-23T02:30:00,0,20646,21263
2018-04-23T03:00:00,0,20627,21230
2018-04-23T03:30:00,0,20812,21391
2018-04-23T04:00:00,0,22350,22044
2018-04-23T04:30:00,0,23208,22760
2018-04-23T05:00:00,0,27116,24397
2018-04-23T05:30:00,0,30919,26688
2018-04-23T06:00:00,0,33935,29476
2018-04-23T06:30:00,0,35938,31201
2018-04-23T07:00:00,0,37479,32080
2018-04-23T07:30:00,0,37784,31855
2018-04-23T08:00:00,0,38328,32006
2018-04-23T08:30:00,0,38460,31742
2018-04-23T09:00:00,0,38647,31669
2018-04-23T09:30:00,0,39003,31345
2018-04-23T10:00:00,0,39167,30868
2018-04-23T10:30:00,0,39146,30476
2018-04-23T11:00:00,0,39121,30353
2018-04-23T11:30:00,0,38599,29910
2018-04-23T12:00:00,0,37732,29520
2018-04-23T12:30:00,0,37266,29234
2018-04-23T13:00:00,0,37567,29263
2018-04-23T13:30:00,0,38252,29161
2018-04-23T14:00:00,0,36609,28973
2018-04-23T14:30:00,0,36795,29625
2018-04-23T15:00:00,0,37677,30679
2018-04-23T15:30:00,0,38314,32077
2018-04-23T16:00:00,0,38829,33046
2018-04-23T16:30:00,0,38896,33464
2018-04-23T17:00:00,0,38612,33643
2018-04-23T17:30:00,0,38486,33739
2018-04-23T18:00:00,0,37942,33505
2018-04-23T18:30:00,0,37548,33299
2018-04-23T19:00:00,0,37440,33367
2018-04-23T19:30:00,0,37091,33200
2018-04-23T20:00:00,0,36107,32418
2018-04-23T20:30:00,0,34136,30580
2018-04-23T21:00:00,0,31935,28519
2018-04-23T21:30:00,0,29816,26478
2018-04-23T22:00:00,0,27470,24161
2018-04-23T22:30:00,0,26113,22687
2018-04-23T23:00:00,0,24348,22423
2018-04-23T23:30:00,0,23088,22428
2018-04-24T00:00:00,0,23076,22414
2018-04-24T00:30:00,0,23421,22719
2018-04-24T01:00:00,0,23421,22716
2018-04-24T01:30:00,0,23246,22530
2018-04-24T02:00:00,0,22528,22365
2018-04-24T02:30:00,0,22413,22284
2018-04-24T03:00:00,0,22304,22357
2018-04-24T03:30:00,0,22700,22537
2018-04-24T04:00:00,0,24184,23313
2018-04-24T04:30:00,0,25067,24323
2018-04-24T05:00:00,0,29192,26427
2018-04-24T05:30:00,0,32979,28595
2018-04-24T06:00:00,0,35891,31538
2018-04-24T06:30:00,0,37821,33388
2018-04-24T07:00:00,0,38715,34521
2018-04-24T07:30:00,0,38562,34423
2018-04-24T08:00:00,0,38994,34792
2018-04-24T08:30:00,0,39178,34691
2018-04-24T09:00:00,0,38850,34300
2018-04-24T09:30:00,0,39027,34356
2018-04-24T10:00:00,0,39737,34571
2018-04-24T10:30:00,0,39914,34578
2018-04-24T11:00:00,0,40332,34874
2018-04-24T11:30:00,0,40295,35063
2018-04-24T12:00:00,0,39935,35049
2018-04-24T12:30:00,0,39779,35187
2018-04-24T13:00:00,0,39676,35367
2018-04-24T13:30:00,0,38864,35442
2018-04-24T14:00:00,0,39116,35727
2018-04-24T14:30:00,0,39531,36425
2018-04-24T15:00:00,0,40237,36819
2018-04-24T15:30:00,0,40991,37529
2018-04-24T16:00:00,0,41361,37916
2018-04-24T16:30:00,0,41207,37990
2018-04-24T17:00:00,0,40697,37916
2018-04-24T17:30:00,0,40136,37893
2018-04-24T18:00:00,0,39766,37293
2018-04-24T18:30:00,0,39194,36673
2018-04-24T19:00:00,0,38985,36338
2018-04-24T19:30:00,0,38443,36020
2018-04-24T20:00:00,0,37117,35106
2018-04-24T20:30:00,0,35056,33059
2018-04-24T21:00:00,0,33227,30799
2018-04-24T21:30:00,0,31435,28373
2018-04-24T22:00:00,0,29036,26378
2018-04-24T22:30:00,0,27258,24989
2018-04-24T23:00:00,0,25757,24252
2018-04-24T23:30:00,0,24470,23981
2018-04-25T00:00:00,0,24188,23943
2018-04-25T00:30:00,0,24524,24250
2018-04-25T01:00:00,0,24528,24147
2018-04-25T01:30:00,0,24357,23820
2018-04-25T02:00:00,0,23892,23510
2018-04-25T02:30:00,0,23725,23397
2018-04-25T03:00:00,0,23821,23436
2018-04-25T03:30:00,0,24089,23695
2018-04-25T04:00:00,0,25294,24310
2018-04-25T04:30:00,0,26290,25051
2018-04-25T05:00:00,0,30019,26827
2018-04-25T05:30:00,0,33453,29162
2018-04-25T06:00:00,0,36826,32057
2018-04-25T06:30:00,0,38173,32861
2018-04-25T07:00:00,0,38809,32716
2018-04-25T07:30:00,0,38724,31917
2018-04-25T08:00:00,0,39205,31724
2018-04-25T08:30:00,0,39221,31465
2018-04-25T09:00:00,0,39230,31131
2018-04-25T09:30:00,0,39856,31272
2018-04-25T10:00:00,0,39827,30920
2018-04-25T10:30:00,0,39773,30604
2018-04-25T11:00:00,0,40415,30378
2018-04-25T11:30:00,0,40065,29820
2018-04-25T12:00:00,0,40088,29693
2018-04-25T12:30:00,0,39634,29329
2018-04-25T13:00:00,0,39307,29119
2018-04-25T13:30:00,0,38068,28959
2018-04-25T14:00:00,0,38229,28835
2018-04-25T14:30:00,0,38604,29683
2018-04-25T15:00:00,0,37617,31232
2018-04-25T15:30:00,0,38099,32216
2018-04-25T16:00:00,0,39720,32648
2018-04-25T16:30:00,0,39593,32921
2018-04-25T17:00:00,0,39501,33328
2018-04-25T17:30:00,0,39172,33576
2018-04-25T18:00:00,0,38803,33723
2018-04-25T18:30:00,0,38178,33506
2018-04-25T19:00:00,0,38277,33840
2018-04-25T19:30:00,0,38251,34015
2018-04-25T20:00:00,0,37628,33626
2018-04-25T20:30:00,0,35883,31967
2018-04-25T21:00:00,0,33974,30001
2018-04-25T21:30:00,0,31884,27766
2018-04-25T22:00:00,0,29344,25581
2018-04-25T22:30:00,0,27885,24022
2018-04-25T23:00:00,0,25559,23380
2018-04-25T23:30:00,0,24283,23046
2018-04-26T00:00:00,0,24036,22990
2018-04-26T00:30:00,0,24330,23334
2018-04-26T01:00:00,0,24175,23443
2018-04-26T01:30:00,0,23938,23245
2018-04-26T02:00:00,0,23786,23162
2018-04-26T02:30:00,0,23549,23003
2018-04-26T03:00:00,0,23644,23094
2018-04-26T03:30:00,0,23646,23062
2018-04-26T04:00:00,0,24531,23774
2018-04-26T04:30:00,0,25226,24304
2018-04-26T05:00:00,0,29001,25977
2018-04-26T05:30:00,0,32528,28032
2018-04-26T06:00:00,0,36748,30978
2018-04-26T06:30:00,0,38351,31985
2018-04-26T07:00:00,0,38882,31849
2018-04-26T07:30:00,0,38502,31112
2018-04-26T08:00:00,0,38763,31044
2018-04-26T08:30:00,0,38864,30537
2018-04-26T09:00:00,0,38695,30045
2018-04-26T09:30:00,0,38930,29880
2018-04-26T10:00:00,0,39378,30183
2018-04-26T10:30:00,0,39436,29927
2018-04-26T11:00:00,0,39559,29816
2018-04-26T11:30:00,0,39173,29328
2018-04-26T12:00:00,0,38697,28978
2018-04-26T12:30:00,0,38021,28423
2018-04-26T13:00:00,0,37550,28314
2018-04-26T13:30:00,0,37079,28064
2018-04-26T14:00:00,0,36850,28334
2018-04-26T14:30:00,0,37191,29148
2018-04-26T15:00:00,0,37578,30226
2018-04-26T15:30:00,0,37984,31467
2018-04-26T16:00:00,0,38204,32604
2018-04-26T16:30:00,0,38187,33205
2018-04-26T17:00:00,0,38163,33872
2018-04-26T17:30:00,0,38276,34585
2018-04-26T18:00:00,0,37978,35008
2018-04-26T18:30:00,0,37829,35281
2018-04-26T19:00:00,0,37929,35462
2018-04-26T19:30:00,0,38203,35767
2018-04-26T20:00:00,0,37567,35508
2018-04-26T20:30:00,0,35832,34195
2018-04-26T21:00:00,0,34165,32553
2018-04-26T21:30:00,0,31938,30181
2018-04-26T22:00:00,0,29903,28135
2018-04-26T22:30:00,0,28266,26568
2018-04-26T23:00:00,0,26568,25893
2018-04-26T23:30:00,0,25381,25748
2018-04-27T00:00:00,0,25242,25607
2018-04-27T00:30:00,0,25707,25827
2018-04-27T01:00:00,0,25457,25765
2018-04-27T01:30:00,0,25056,25427
2018-04-27T02:00:00,0,24777,25351
2018-04-27T02:30:00,0,24589,25201
2018-04-27T03:00:00,0,24696,25325
2018-04-27T03:30:00,0,24893,25465
2018-04-27T04:00:00,0,25540,26150
2018-04-27T04:30:00,0,26515,26679
2018-04-27T05:00:00,0,29551,28541
2018-04-27T05:30:00,0,33097,30918
2018-04-27T06:00:00,0,36998,34261
2018-04-27T06:30:00,0,39111,36585
2018-04-27T07:00:00,0,39999,37719
2018-04-27T07:30:00,0,39959,37789
2018-04-27T08:00:00,0,40837,38452
2018-04-27T08:30:00,0,40900,38407
2018-04-27T09:00:00,0,41073,38198
2018-04-27T09:30:00,0,41360,38205
2018-04-27T10:00:00,0,41605,38088
2018-04-27T10:30:00,0,41785,37909
2018-04-27T11:00:00,0,41837,37748
2018-04-27T11:30:00,0,41525,37621
2018-04-27T12:00:00,0,41362,37614
2018-04-27T12:30:00,0,41178,37306
2018-04-27T13:00:00,0,41110,37092
2018-04-27T13:30:00,0,39822,36620
2018-04-27T14:00:00,0,40093,36337
2018-04-27T14:30:00,0,40095,36665
2018-04-27T15:00:00,0,40421,37119
2018-04-27T15:30:00,0,40856,37598
2018-04-27T16:00:00,0,40944,37698
2018-04-27T16:30:00,0,40538,37624
2018-04-27T17:00:00,0,40360,37555
2018-04-27T17:30:00,0,39882,37226
2018-04-27T18:00:00,0,39568,36871
2018-04-27T18:30:00,0,39191,36435
2018-04-27T19:00:00,0,38696,36213
2018-04-27T19:30:00,0,38323,36040
2018-04-27T20:00:00,0,37351,35383
2018-04-27T20:30:00,0,35855,33929
2018-04-27T21:00:00,0,34121,32173
2018-04-27T21:30:00,0,32562,30178
2018-04-27T22:00:00,0,30815,28181
2018-04-27T22:30:00,0,29433,26643
2018-04-27T23:00:00,0,27372,26101
2018-04-27T23:30:00,0,25937,25923
2018-04-28T00:00:00,0,25756,25650
2018-04-28T00:30:00,0,26090,25925
2018-04-28T01:00:00,0,25995,25715
2018-04-28T01:30:00,0,25612,25410
2018-04-28T02:00:00,0,25173,24952
2018-04-28T02:30:00,0,25011,24777
2018-04-28T03:00:00,0,24905,24617
2018-04-28T03:30:00,0,24830,24571
2018-04-28T04:00:00,0,25045,24739
2018-04-28T04:30:00,0,25098,24862
2018-04-28T05:00:00,0,27034,25096
2018-04-28T05:30:00,0,28862,25632
2018-04-28T06:00:00,0,30851,27435
2018-04-28T06:30:00,0,32490,28995
2018-04-28T07:00:00,0,34189,30732
2018-04-28T07:30:00,0,35243,31758
2018-04-28T08:00:00,0,36866,32712
2018-04-28T08:30:00,0,37489,32899
2018-04-28T09:00:00,0,37824,33312
2018-04-28T09:30:00,0,37658,33284
2018-04-28T10:00:00,0,37778,33110
2018-04-28T10:30:00,0,37867,32954
2018-04-28T11:00:00,0,37847,33016
2018-04-28T11:30:00,0,37537,32717
2018-04-28T12:00:00,0,37184,32285
2018-04-28T12:30:00,0,36571,31717
2018-04-28T13:00:00,0,36420,31418
2018-04-28T13:30:00,0,35934,31057
2018-04-28T14:00:00,0,35722,31022
2018-04-28T14:30:00,0,35539,31251
2018-04-28T15:00:00,0,36005,31589
2018-04-28T15:30:00,0,36675,32176
2018-04-28T16:00:00,0,37195,33048
2018-04-28T16:30:00,0,37347,33659
2018-04-28T17:00:00,0,37406,33915
2018-04-28T17:30:00,0,37317,34007
2018-04-28T18:00:00,0,36919,33866
2018-04-28T18:30:00,0,36418,33625
2018-04-28T19:00:00,0,36044,33304
2018-04-28T19:30:00,0,35725,33295
2018-04-28T20:00:00,0,35412,33170
2018-04-28T20:30:00,0,34521,32186
2018-04-28T21:00:00,0,33075,30727
2018-04-28T21:30:00,0,31787,29095
2018-04-28T22:00:00,0,30302,27389
2018-04-28T22:30:00,0,28933,26023
2018-04-28T23:00:00,0,26488,25622
2018-04-28T23:30:00,0,25216,25456
2018-04-29T00:00:00,0,25229,25340
2018-04-29T00:30:00,0,25510,25613
2018-04-29T01:00:00,0,25322,25368
2018-04-29T01:30:00,0,24841,24941
2018-04-29T02:00:00,0,24416,24635
2018-04-29T02:30:00,0,24085,24345
2018-04-29T03:00:00,0,23754,23989
2018-04-29T03:30:00,0,23571,23766
2018-04-29T04:00:00,0,23634,23747
2018-04-29T04:30:00,0,23383,23538
2018-04-29T05:00:00,0,23968,23708
2018-04-29T05:30:00,0,25560,23792
2018-04-29T06:00:00,0,26957,24861
2018-04-29T06:30:00,0,28615,25909
2018-04-29T07:00:00,0,30928,26971
2018-04-29T07:30:00,0,32116,27733
2018-04-29T08:00:00,0,33931,29081
2018-04-29T08:30:00,0,34829,29794
2018-04-29T09:00:00,0,35809,30506
2018-04-29T09:30:00,0,36303,30959
2018-04-29T10:00:00,0,36869,31291
2018-04-29T10:30:00,0,37241,31452
2018-04-29T11:00:00,0,37430,31507
2018-04-29T11:30:00,0,37197,31650
2018-04-29T12:00:00,0,36541,31622
2018-04-29T12:30:00,0,36083,31365
2018-04-29T13:00:00,0,35909,31300
2018-04-29T13:30:00,0,36460,31319
2018-04-29T14:00:00,0,35564,31445
2018-04-29T14:30:00,0,35792,31689
2018-04-29T15:00:00,0,36179,32217
2018-04-29T15:30:00,0,36867,32956
2018-04-29T16:00:00,0,37637,33555
2018-04-29T16:30:00,0,37774,34017
2018-04-29T17:00:00,0,37338,34043
2018-04-29T17:30:00,0,37147,33995
2018-04-29T18:00:00,0,37364,34000
2018-04-29T18:30:00,0,36812,33656
2018-04-29T19:00:00,0,36573,33550
2018-04-29T19:30:00,0,36469,33246
2018-04-29T20:00:00,0,36004,32951
2018-04-29T20:30:00,0,34329,31747
2018-04-29T21:00:00,0,32792,30147
2018-04-29T21:30:00,0,30996,27825
2018-04-29T22:00:00,0,28804,25597
2018-04-29T22:30:00,0,27041,24567
2018-04-29T23:00:00,0,24525,24354
2018-04-29T23:30:00,0,24085,23994
2018-04-30T00:00:00,0,24207,24134
2018-04-30T00:30:00,0,24757,24531
2018-04-30T01:00:00,0,24704,24577
2018-04-30T01:30:00,0,24258,24424
2018-04-30T02:00:00,0,24034,24103
2018-04-30T02:30:00,0,23839,23987
2018-04-30T03:00:00,0,23883,24247
2018-04-30T03:30:00,0,24086,24352
2018-04-30T04:00:00,0,25126,24965
2018-04-30T04:30:00,0,26151,25778
2018-04-30T05:00:00,0,30146,27447
2018-04-30T05:30:00,0,33880,30099
2018-04-30T06:00:00,0,37414,33833
2018-04-30T06:30:00,0,39695,35964
2018-04-30T07:00:00,0,40903,36863
2018-04-30T07:30:00,0,41012,36688
2018-04-30T08:00:00,0,40721,36791
2018-04-30T08:30:00,0,41612,36708
2018-04-30T09:00:00,0,41977,36418
2018-04-30T09:30:00,0,42364,36217
2018-04-30T10:00:00,0,43055,35836
2018-04-30T10:30:00,0,43354,35663
2018-04-30T11:00:00,0,43341,35352
2018-04-30T11:30:00,0,42945,35002
2018-04-30T12:00:00,0,42562,34739
2018-04-30T12:30:00,0,42200,34359
2018-04-30T13:00:00,0,41979,34158
2018-04-30T13:30:00,0,40534,33927
2018-04-30T14:00:00,0,41104,33843
2018-04-30T14:30:00,0,41431,34426
2018-04-30T15:00:00,0,41833,35197
2018-04-30T15:30:00,0,42092,35984
2018-04-30T16:00:00,0,41980,36409
2018-04-30T16:30:00,0,41664,36732
2018-04-30T17:00:00,0,41185,36932
2018-04-30T17:30:00,0,40963,37157
2018-04-30T18:00:00,0,40434,37055
2018-04-30T18:30:00,0,39967,36913
2018-04-30T19:00:00,0,39538,36569
2018-04-30T19:30:00,0,39340,36861
2018-04-30T20:00:00,0,39039,36899
2018-04-30T20:30:00,0,37227,35189
2018-04-30T21:00:00,0,35461,33157
2018-04-30T21:30:00,0,33430,30745
2018-04-30T22:00:00,0,31386,28217
2018-04-30T22:30:00,0,29934,26551
2018-04-30T23:00:00,0,27801,26210
2018-04-30T23:30:00,0,26558,26231
2018-05-01T00:00:00,0,26597,26222
2018-05-01T00:30:00,0,27064,26603
2018-05-01T01:00:00,0,26983,26465
2018-05-01T01:30:00,0,26899,26287
2018-05-01T02:00:00,0,26521,26218
2018-05-01T02:30:00,0,26308,26081
2018-05-01T03:00:00,0,26522,26308
2018-05-01T03:30:00,0,26663,26510
2018-05-01T04:00:00,0,27647,26864
2018-05-01T04:30:00,0,28316,27610
2018-05-01T05:00:00,0,32251,29323
2018-05-01T05:30:00,0,36068,31476
2018-05-01T06:00:00,0,39165,33853
2018-05-01T06:30:00,0,40596,34699
2018-05-01T07:00:00,0,41230,34879
2018-05-01T07:30:00,0,41209,34018
2018-05-01T08:00:00,0,41394,33459
2018-05-01T08:30:00,0,41234,32443
2018-05-01T09:00:00,0,41159,31432
2018-05-01T09:30:00,0,41255,30802
2018-05-01T10:00:00,0,40141,30266
2018-05-01T10:30:00,0,39855,30112
2018-05-01T11:00:00,0,39384,30836
2018-05-01T11:30:00,0,38483,30856
2018-05-01T12:00:00,0,38557,30390
2018-05-01T12:30:00,0,38121,30312
2018-05-01T13:00:00,0,38178,30120
2018-05-01T13:30:00,0,37325,30161
2018-05-01T14:00:00,0,38171,30156
2018-05-01T14:30:00,0,38050,30777
2018-05-01T15:00:00,0,39515,31969
2018-05-01T15:30:00,0,39772,33085
2018-05-01T16:00:00,0,40922,33927
2018-05-01T16:30:00,0,40350,34386
2018-05-01T17:00:00,0,40751,34787
2018-05-01T17:30:00,0,40137,35209
2018-05-01T18:00:00,0,40253,35333
2018-05-01T18:30:00,0,39149,35021
2018-05-01T19:00:00,0,38951,34835
2018-05-01T19:30:00,0,38687,34880
2018-05-01T20:00:00,0,38074,34277
2018-05-01T20:30:00,0,35956,32232
2018-05-01T21:00:00,0,34119,30511
2018-05-01T21:30:00,0,31755,28363
2018-05-01T22:00:00,0,28638,26106
2018-05-01T22:30:00,0,25917,25229
2018-05-01T23:00:00,0,24747,24179
2018-05-01T23:30:00,0,24030,23383
2018-05-02T00:00:00,0,23819,23434
2018-05-02T00:30:00,0,24256,23928
2018-05-02T01:00:00,0,24510,23987
2018-05-02T01:30:00,0,23764,23611
2018-05-02T02:00:00,0,23440,23427
2018-05-02T02:30:00,0,23229,23070
2018-05-02T03:00:00,0,23923,23052
2018-05-02T03:30:00,0,24385,23319
2018-05-02T04:00:00,0,25340,23891
2018-05-02T04:30:00,0,26178,24787
2018-05-02T05:00:00,0,29882,27055
2018-05-02T05:30:00,0,33528,29526
2018-05-02T06:00:00,0,37458,33036
2018-05-02T06:30:00,0,39525,34869
